"id","area_km"
48061285,0.16
48061286,0.23
48061287,0.17
48061288,0.26
48061289,0.12
48061290,0.12
48061295,0.09
48061296,0.20
48061297,0.18
48061298,0.16
48061299,0.16
48061300,1.28
48061301,0.80
48061302,0.25
48061303,0.16
48061304,0.19
48061305,0.43
48061306,0.18
48061307,0.30
48061308,0.14
48061309,0.38
48061310,0.13
48061311,0.24
48061312,0.13
48061313,0.20
48061314,0.56
48061315,0.14
48061316,0.10
48061317,0.08
48061318,0.21
48061319,0.12
48061320,0.19
48061321,0.19
48061322,0.13
48061323,0.36
48061324,0.38
48061325,0.40
48061326,0.12
48061327,0.13
48061328,0.30
48061329,0.21
48061330,0.06
48061331,1.13
48061332,0.60
48061333,0.32
48061334,0.25
48061335,0.19
48061336,0.19
48061337,0.15
48061338,0.16
48061339,0.49
48061340,0.16
48061341,0.17
48061342,0.13
48061343,1.70
48061344,0.18
48061345,2.19
48061346,0.13
48061347,0.08
48061348,0.36
48061349,0.08
48061350,0.18
48061351,0.36
48061353,0.14
48061354,0.09
48061355,0.11
48061356,0.20
48061357,0.17
48061358,0.07
48061359,0.17
48061360,0.28
48061362,0.53
48061363,0.12
48061364,0.09
48061365,0.14
48061367,0.74
48061368,0.12
48061370,2.26
48061372,0.88
48061373,0.11
48061374,0.20
48061375,0.10
48061376,0.13
48061377,0.32
48061378,0.13
48061379,0.13
48061380,0.10
48061385,6.13
48061390,0.09
48061391,0.23
48061392,0.13
48061393,0.10
48061397,0.38
48061460,0.34
48061461,0.04
48061462,0.09
48061463,0.08
48061465,0.41
48061466,0.21
48061467,0.80
48061472,0.23
48061473,0.32
48061474,0.72
48061475,0.27
48061476,0.15
48061477,0.05
48061478,0.10
48061479,0.23
48061480,0.20
48061481,0.16
48061482,0.41
48061483,6.80
48061484,0.95
48061485,0.04
48061486,0.17
48061487,0.16
48061488,0.22
48061489,0.12
48061490,0.11
48061491,0.17
48061492,0.05
48061493,0.12
48061494,0.08
48061495,0.05
48061496,0.07
48061497,0.08
48061501,0.17
48061502,0.06
48061503,0.33
48061504,0.12
48061506,0.33
48061508,0.10
48061513,0.33
48061516,0.11
48061517,0.18
48061518,0.12
48061522,0.24
48061523,0.20
48061556,0.55
48061557,0.16
48061559,0.39
48061560,0.45
48061561,0.50
48061564,0.27
48061565,0.38
48061566,0.17
48061567,0.37
48061568,0.32
48061569,0.33
48061570,0.25
48061571,0.08
48061572,1.60
48061573,2.17
48061574,0.75
48061575,0.31
48061576,0.33
48061577,1.08
48061578,0.23
48061579,0.72
48061580,0.26
48061581,0.27
48061582,0.47
48061583,0.58
48061584,0.71
48061585,0.34
48061586,0.36
48061588,0.25
48061589,1.02
48061597,0.28
48061598,0.09
48061599,0.09
48061600,0.40
48061601,0.08
48061602,0.20
48061603,0.10
48061604,0.10
48061605,0.24
48061606,0.21
48061607,0.10
48061608,0.06
48061609,0.24
48061610,0.07
48061613,0.58
48061614,0.06
48061615,0.19
48061616,0.55
48061617,0.44
48061618,0.07
48061619,0.24
48061620,0.35
48061621,0.10
48061622,3.35
48061624,0.25
48061625,0.13
48061627,0.07
48061628,0.21
48061629,0.14
48061630,0.27
48061631,0.24
48061632,0.31
48061633,0.10
48061635,0.24
48061636,0.21
48061637,0.13
48061638,0.18
48061639,0.22
48061641,0.14
48061642,0.17
48061643,0.05
48061645,0.59
48061648,0.24
48061649,0.24
48061650,0.05
48061652,0.68
48061654,0.06
48061655,0.07
48061656,0.37
48061658,0.06
48061659,0.07
48061663,0.65
48061664,1.01
48061665,0.05
48061666,0.29
48061667,0.04
48061668,0.25
48061669,0.04
48061670,0.02
48061671,0.49
48061672,0.16
48061674,0.12
48061675,132.26
48061676,4.14
48061677,0.34
48061678,3.42
48061679,3.22
48061680,38.03
48061681,137.91
48061682,104.85
48061683,162.45
48061684,181.49
48061685,131.70
48061686,2.95
48061687,0.24
48061688,0.20
48061689,0.19
48061690,0.52
48061691,0.26
48061692,0.23
48061693,0.17
48061694,2.61
48061695,0.34
48061696,0.51
48061697,0.54
48061698,3.06
48061699,125.69
48061700,2.90
48061701,0.20
48061704,0.48
48061705,0.26
48061706,0.36
48061708,0.23
48061710,0.18
48061713,1.24
48061714,2.42
48061715,3.19
48061716,5.07
48061718,218.68
48061721,0.25
48061722,0.14
48061723,0.18
48061726,0.58
48061727,0.09
48061730,0.14
48061732,0.04
48061733,0.57
48061734,0.08
48061735,0.10
48061738,1.34
48061739,0.20
48061740,0.07
48061741,0.18
48061742,0.08
48061743,0.07
48061744,0.28
48061746,0.13
48061747,0.10
48061748,0.09
48061749,0.20
48061750,0.12
48061751,0.10
48061752,2.44
48061754,0.12
48061755,0.13
48061756,0.27
48061760,5.23
48061762,0.35
48061763,0.16
48061764,0.30
48061765,0.31
48061766,0.08
48061767,0.27
48061768,0.32
48061769,0.26
48061770,1.06
48061771,0.32
48061772,0.15
48061773,0.26
48061774,0.22
48061775,0.21
48061776,0.16
48061777,0.32
48061778,0.06
48061779,0.12
48061780,1.15
48061781,1.42
48061782,1.93
48061785,0.08
48061786,0.07
48061789,0.37
48061790,0.33
48061792,0.15
48061793,0.21
48061795,0.74
48061796,0.15
48061797,0.10
48061798,17.23
48061800,0.62
48061801,0.09
48061802,0.17
48061803,0.33
48061804,0.34
48061805,0.10
48061806,0.14
48061807,0.17
48061808,0.33
48061809,0.24
48061811,0.13
48061812,0.57
48061813,0.73
48061814,0.41
48061815,1.42
48061816,7.78
48061817,5.86
48061818,3.61
48061819,11.96
48061821,31.09
48061822,57.40
48061823,22.51
48061824,1.14
48061825,0.35
48061826,0.64
48061827,0.20
48061828,0.38
48061829,0.27
48061830,4.25
48061831,0.13
48061832,0.10
48061833,0.12
48061834,1.82
48061835,0.09
48061836,0.08
48061837,0.07
48061838,0.06
48061839,0.24
48061840,14.93
48061841,0.14
48061842,0.29
48061843,0.70
48061844,0.35
48061847,2.69
48061848,25.66
48061849,10.52
48061850,26.14
48061851,24.38
48061852,11.15
48061853,3.43
48061854,2.42
48061855,9.60
48061858,0.26
48061860,0.15
48061861,0.53
48061864,0.64
48061865,0.97
48061868,7.08
48061869,5.22
48061870,0.24
48061871,0.41
48061872,0.07
48061873,0.78
48061874,0.15
48061875,0.21
48061876,0.07
48061877,0.58
48061878,0.53
48061879,1.54
48061880,0.73
48061881,0.69
48061882,0.43
48061883,0.12
48061884,0.52
48061885,0.08
48061886,0.13
48061887,0.28
48061888,0.10
48061889,4.02
48061890,4.91
48061892,35.16
48061893,134.52
48061894,90.31
48061899,202.74
48061900,17.51
48061901,0.64
48061902,97.67
48061903,155.09
48061904,0.27
48061905,1.99
48061906,3.52
48061907,686.67
48061908,12.25
48061909,5.40
48061911,1.10
48061912,109.63
48061913,76.49
48061914,83.47
48061915,51.69
48061916,0.17
48061917,0.99
48061918,0.45
48061919,0.24
48061920,0.89
48061921,0.36
48061922,0.10
48061923,0.08
48061924,2.55
48061925,1.73
48061926,1.36
48061927,0.49
48061928,0.51
48061929,0.23
48061930,0.69
48061931,4.28
48061932,0.20
48061933,0.22
48061934,0.17
48061935,0.29
48061936,0.16
48061937,3.49
48061938,50.58
48061939,28.32
48061940,33.66
48061941,25.91
48061942,27.04
48061945,1.83
48061946,0.47
48061947,0.06
48061949,0.10
48061951,0.07
48061953,0.06
48061956,0.09
48061957,0.11
48061958,0.10
48061959,0.13
48061963,10.67
48061964,0.55
48061965,25.96
48061966,82.41
48061967,56.13
48061969,1.49
48061971,0.54
48061972,0.65
48061974,0.09
48061980,60.52
48061981,3.58
48061982,0.10
48061986,0.16
48061987,0.17
48061988,0.24
48061989,0.19
48061990,0.05
48061991,0.08
48061992,0.12
48061993,0.09
48061994,0.12
48061995,0.14
48061996,0.11
48061997,0.19
48061999,10.97
48062001,0.10
48062002,0.17
48062003,0.13
48062004,0.44
48062005,0.28
48062006,0.18
48062008,0.33
48062009,0.17
48062010,0.04
48062011,0.07
48062012,39.55
48062013,112.54
48062014,205.73
48062015,187.46
48062016,208.64
48062017,2.36
48062018,0.87
48062019,353.14
48062020,2.13
48062021,0.72
48062022,338.92
48062023,261.80
48062024,188.02
48062026,0.30
48062027,0.06
48062028,0.05
48062029,0.03
48062030,0.16
48062031,0.80
48062033,23.85
48062034,71.81
48062038,0.56
48062039,0.13
48062040,0.24
48062041,3.80
48062042,0.18
48062043,0.13
48062044,0.17
48062045,0.18
48062046,0.25
48062047,0.37
48062048,0.95
48062049,0.33
48062052,1.68
48062053,0.17
48062054,0.13
48062055,0.19
48062056,0.38
48062057,0.42
48062058,106.06
48062059,55.47
48062060,248.87
48062061,283.11
48062062,25.82
48062063,355.29
48062064,67.33
48062065,26.90
48062067,0.11
48062068,0.34
48062069,0.28
48062070,0.11
48062071,0.11
48062072,0.22
48062074,0.07
48062076,0.05
48062077,0.09
48062078,0.10
48062080,0.19
48062083,79.57
48062084,115.36
48062085,1.83
48062086,0.28
48062087,0.77
48062088,0.96
48062089,3.49
48062090,22.06
48062091,227.66
48062092,141.11
48062093,180.50
48062094,175.96
48062095,1.94
48062096,159.11
48062097,122.36
48062098,179.45
48062099,158.97
48062100,119.79
48062101,128.00
48062102,191.00
48062103,135.39
48062104,140.59
48062105,0.11
48062106,0.10
48062107,0.13
48062108,0.13
48062109,0.07
48062110,0.28
48062111,0.17
48062112,0.28
48062113,0.27
48062114,0.98
48062115,0.14
48062116,0.14
48062117,0.48
48062118,0.28
48062119,0.11
48062120,0.17
48062121,0.08
48062122,0.27
48062123,0.30
48062124,0.08
48062125,0.21
48062126,0.12
48062127,0.09
48062128,0.12
48062129,0.14
48062130,0.22
48062131,0.09
48062132,0.27
48062133,0.16
48062134,0.17
48062135,0.32
48062136,0.32
48062137,0.23
48062138,0.09
48062139,0.20
48062140,0.08
48062141,0.38
48062142,0.36
48062143,0.43
48062144,0.32
48062145,0.16
48062146,0.14
48062147,0.19
48062148,0.21
48062149,0.13
48062150,0.12
48062151,0.03
48062152,0.02
48062153,0.14
48062154,0.79
48062155,0.33
48062156,0.95
48062157,1.25
48062158,12.68
48062159,0.19
48062160,0.13
48062161,0.16
48062162,0.22
48062163,0.10
48062164,0.11
48062165,1.71
48062166,5.09
48062167,0.42
48062168,0.30
48062169,0.13
48062170,0.37
48062171,17.10
48062172,0.43
48062173,3.52
48062174,0.40
48062175,0.18
48062176,0.27
48062177,0.31
48062178,0.95
48062179,1.05
48062180,0.92
48062181,1.64
48062182,0.45
48062183,0.76
48062184,0.19
48062185,0.32
48062186,0.35
48062187,0.22
48062188,0.15
48062189,0.22
48062190,0.16
48062191,0.30
48062192,0.12
48062193,0.24
48062194,0.96
48062195,0.41
48062196,0.45
48062197,0.56
48062198,0.19
48062199,0.23
48062200,14.45
48062201,0.38
48062202,0.19
48062203,0.22
48062204,0.20
48062205,0.37
48062206,0.18
48062207,0.23
48062208,11.65
48062209,0.27
48062210,0.69
48062211,0.28
48062212,0.29
48062213,0.38
48062214,0.49
48062215,1.28
48062216,0.11
48062217,0.17
48062218,0.20
48062219,0.38
48062220,0.25
48062221,0.31
48062222,0.36
48062223,0.94
48062224,0.32
48062225,0.22
48062226,0.11
48062227,0.18
48062228,0.22
48062229,0.24
48062230,0.30
48062231,0.28
48062232,0.20
48062233,0.32
48062234,1.06
48062235,0.21
48062236,0.21
48062237,0.08
48062238,0.13
48062239,0.12
48062240,0.21
48062241,0.48
48062242,0.53
48062243,0.09
48062244,0.08
48062245,3.71
48062246,0.05
48062247,0.55
48062248,1.42
48062250,0.20
48062252,1.57
48062254,0.34
48062256,0.36
48062258,0.18
48062259,0.17
48062260,1.68
48062261,0.26
48062262,0.86
48062263,0.09
48062264,1.41
48062265,0.15
48062267,11.47
48062268,0.49
48062269,0.32
48062270,0.44
48062271,0.33
48062273,0.51
48062274,5.87
48062275,0.16
48062276,0.38
48062277,0.26
48062278,0.27
48062279,0.42
48062280,0.25
48062281,0.21
48062282,0.18
48062283,0.19
48062286,5.02
48062287,0.24
48062288,1.00
48062289,24.07
48062290,0.22
48062293,0.14
48062294,0.12
48062295,0.48
48062296,0.33
48062297,0.72
48062298,0.99
48062299,0.49
48062300,0.67
48062301,0.27
48062302,0.41
48062303,1.69
48062304,4.75
48062305,0.37
48062306,0.15
48062307,0.27
48062308,0.41
48062309,0.14
48062310,0.15
48062311,0.63
48062312,0.28
48062313,0.22
48062314,0.15
48062315,0.20
48062316,0.14
48062317,0.58
48062318,0.10
48062319,0.07
48062324,1.09
48062325,0.61
48062326,0.12
48062327,0.29
48062328,0.53
48062329,0.36
48062330,0.22
48062331,5.11
48062334,44.13
48062335,0.15
48062336,0.14
48062337,0.19
48062338,0.30
48062339,0.48
48062340,0.15
48062341,0.87
48062343,2.37
48062344,0.14
48062345,0.19
48062346,0.71
48062347,0.24
48062348,0.21
48062349,3.06
48062351,25.84
48062353,0.15
48062354,0.22
48062355,0.37
48062356,0.75
48062358,0.85
48062360,0.90
48062363,0.81
48062364,0.26
48062366,2.97
48062367,0.99
48062368,0.28
48062370,0.08
48062371,0.19
48062372,0.22
48062373,0.17
48062374,0.20
48062375,0.21
48062376,0.25
48062378,201.82
48062379,1.83
48062380,19.33
48062382,120.27
48062383,7.04
48062384,2.93
48062385,136.95
48062386,4.89
48062387,116.26
48062388,152.74
48062389,67.65
48062390,7.09
48062393,30.45
48062394,25.36
48062395,5.15
48062396,38.49
48062398,29.72
48062399,2.99
48062400,9.38
48062402,37.54
48062403,30.18
48062404,53.40
48062405,184.26
48062407,2.44
48062408,12.66
48062409,15.22
48062410,28.54
48062411,7.21
48062412,2.79
48062413,4.10
48062414,34.99
48062415,0.86
48062416,0.12
48062417,0.03
48062419,2.23
48062421,0.29
48062422,0.41
48062423,0.46
48062424,0.38
48062425,0.36
48062427,0.26
48062428,0.52
48062429,0.30
48062430,1.35
48062431,0.48
48062432,0.73
48062433,1.15
48062434,0.55
48062440,3.80
48062441,7.59
48062444,139.09
48062445,0.07
48062446,2.11
48062447,172.58
48062449,82.88
48062452,158.54
48062454,5.74
48062455,77.16
48062456,5.38
48062457,26.17
48062459,183.82
48062461,101.12
48062464,88.86
48062466,40.64
48062468,25.81
48062469,25.54
48062470,2.60
48062471,3.96
48062472,2.47
48062473,1.93
48062475,1.31
48062476,0.48
48062477,81.95
48062479,41.54
4807,19227.61
48070101,436.64
48070102,0.92
48070103,0.03
48070104,0.82
48070105,0.90
48070106,516.47
48070107,5.34
48070108,1.41
48070109,518.06
48070110,1.80
48070111,0.93
48070112,649.38
48070113,2.10
48070114,5.13
48070115,544.18
48070116,1.34
48070117,458.83
48070118,332.08
48070119,0.70
48070120,1.09
48070121,0.28
48070122,0.31
48070123,0.35
48070124,1.16
48070125,1.05
48070126,0.18
48070127,1.60
48070128,1.80
48070129,406.83
48070130,64.80
48070131,0.59
48070132,801.99
48070133,0.76
48070134,824.69
48070135,0.78
48070136,1.12
48070137,738.85
48070138,518.57
48070139,1.77
48070140,1.07
48070141,0.61
48070142,1.28
48070143,744.28
48070144,797.32
48070145,2.24
48070146,957.58
48070147,2.04
48070148,594.94
48070149,825.07
48070150,866.21
48070151,0.51
48070152,764.69
48070153,0.62
48070154,2.01
48070155,791.54
48070156,0.61
48070157,340.82
48070158,0.75
48070159,559.42
48070160,176.82
48070161,2.00
48070162,1.14
48070163,0.27
48070164,0.43
48070165,0.70
48070167,0.26
48070168,0.80
48070169,0.83
48070170,1.95
48070172,46.27
48070173,409.66
48070175,1.58
48070176,2.16
48070177,380.73
48070178,0.99
48070179,313.81
48070180,1.10
48070181,683.16
48070182,1.86
48070183,502.82
48070184,902.06
48070185,1.19
48070186,2.43
48070187,466.32
48070188,0.64
48070190,0.57
48070193,233.19
48070196,372.12
48070198,4.75
48070199,612.99
48070203,1.28
48070204,1.45
4808,9939.43
48080072,0.09
48080073,0.20
48080074,0.11
48080075,0.14
48080076,0.19
48080077,0.14
48080078,0.21
48080079,0.14
48080080,0.18
48080081,0.35
48080082,0.23
48080083,0.22
48080084,0.36
48080087,1.53
48080088,0.19
48080089,0.17
48080090,0.24
48080091,0.22
48080092,0.62
48080093,0.21
48080094,0.45
48080095,0.32
48080096,0.33
48080097,0.06
48080098,0.08
48080099,0.29
48080100,2.35
48080101,1.23
48080102,0.31
48080103,0.16
48080104,0.12
48080105,0.09
48080106,0.29
48080107,0.12
48080109,0.12
48080110,0.10
48080111,0.12
48080112,0.11
48080113,0.08
48080114,0.19
48080115,0.20
48080116,0.30
48080117,0.12
48080118,0.29
48080119,0.14
48080122,5.38
48080123,0.25
48080124,0.13
48080125,0.35
48080126,0.12
48080127,0.14
48080128,0.33
48080135,2.74
48080136,0.15
48080137,0.22
48080138,0.17
48080139,0.22
48080140,1.25
48080141,0.23
48080142,0.17
48080143,0.14
48080144,0.55
48080145,0.30
48080146,0.09
48080147,0.39
48080148,2.91
48080149,0.74
48080150,0.21
48080151,0.15
48080152,0.15
48080153,0.28
48080154,0.09
48080155,0.30
48080156,0.09
48080157,0.09
48080158,0.27
48080159,0.27
48080160,0.22
48080161,0.19
48080162,0.07
48080163,0.14
48080164,3.60
48080165,0.11
48080167,0.14
48080168,0.14
48080169,0.17
48080235,5.79
48080236,0.22
48080238,0.09
48080239,0.06
48080240,0.16
48080243,0.18
48080244,0.16
48080245,0.18
48080246,0.16
48080247,0.13
48080248,0.22
48080249,0.23
48080250,0.12
48080251,0.27
48080254,0.12
48080255,0.20
48080269,0.27
48080271,114.97
48080272,344.22
48080273,141.99
48080274,129.23
48080275,123.62
48080276,1.56
48080277,0.24
48080278,1.38
48080279,8.23
48080280,103.91
48080281,0.95
48080283,158.99
48080285,106.03
48080286,70.79
48080287,0.70
48080290,0.17
48080291,0.53
48080292,0.22
48080298,41.14
48080299,157.91
48080300,125.86
48080301,81.89
48080303,0.20
48080305,0.59
48080308,54.00
48080309,19.93
48080310,7.97
48080312,34.47
48080313,10.26
48080317,0.12
48080318,0.22
48080319,0.92
48080320,0.13
48080321,0.17
48080322,0.18
48080323,0.29
48080324,0.38
48080325,0.14
48080328,0.19
48080331,0.30
48080332,0.60
48080333,0.53
48080335,0.62
48080336,0.11
48080337,133.64
48080338,19.14
48080339,197.55
48080340,114.25
48080341,73.92
48080343,138.16
48080344,123.15
48080345,141.29
48080346,0.66
48080347,2.14
48080351,0.47
48080352,0.51
48080353,1.28
48080355,0.48
48080356,0.16
48080357,0.15
48080358,0.35
48080359,0.16
48080360,2.39
48080361,0.32
48080362,0.23
48080363,0.17
48080364,0.16
48080365,138.86
48080366,180.82
48080367,200.97
48080368,185.43
48080369,224.12
48080370,190.38
48080371,423.54
48080372,1.47
48080373,169.22
48080374,3.98
48080375,189.59
48080376,197.96
48080377,1.12
48080378,2.01
48080379,202.72
48080380,121.27
48080381,169.75
48080382,2.17
48080383,210.61
48080384,48.94
48080386,1.34
48080387,2.47
48080388,0.61
48080389,0.17
48080390,0.14
48080391,0.72
48080392,0.19
48080393,0.20
48080394,0.25
48080395,0.12
48080398,0.20
48080399,0.23
48080400,2.97
48080401,0.18
48080402,0.62
48080403,50.30
48080405,127.96
48080406,0.69
48080407,0.17
48080408,0.18
48080409,0.14
48080410,46.96
48080413,0.27
48080414,0.46
48080415,1.36
48080416,0.57
48080417,0.26
48080418,0.19
48080419,1.62
48080420,0.38
48080421,0.31
48080422,0.24
48080423,0.27
48080424,0.61
48080425,3.62
48080426,38.99
48080427,170.61
48080428,28.10
48080429,1.34
48080430,20.73
48080431,13.70
48080432,0.40
48080433,18.55
48080434,19.39
48080435,45.84
48080436,282.06
48080437,129.28
48080438,9.53
48080439,194.65
48080440,272.77
48080442,143.42
48080443,164.62
48080444,177.40
48080445,0.70
48080446,0.90
48080447,211.83
48080448,260.25
48080449,164.31
48080450,0.50
48080451,1.03
48080452,116.11
48080453,1.14
48080454,1.10
48080455,0.16
48080456,0.18
48080457,0.16
48080458,0.22
48080459,0.15
48080460,0.30
48080461,0.21
48080462,0.17
48080463,0.31
48080464,0.22
48080465,0.33
48080466,0.29
48080467,0.10
48080468,0.09
48080469,0.16
48080470,0.17
48080471,0.66
48080472,0.25
48080473,0.13
48080474,0.54
48080475,0.26
48080476,0.48
48080477,0.24
48080478,0.21
48080479,0.24
48080480,0.19
48080481,0.23
48080482,0.23
48080483,0.15
48080484,0.42
48080485,0.49
48080486,0.66
48080487,2.89
48080489,0.68
48080490,0.28
48080491,0.35
48080492,0.15
48080493,0.46
48080495,0.70
48080496,0.24
48080497,0.36
48080500,0.33
48080503,58.79
48080504,4.82
48080505,1.64
48080506,25.92
48080507,8.83
48080508,0.23
48080509,91.65
48080514,2.88
48080516,4.03
48080517,5.22
48080518,133.27
48080520,41.81
48080521,22.84
48080522,47.13
48080523,19.85
48080524,12.08
48080525,21.13
48080526,1.07
48080529,9.47
48080530,4.49
48080531,36.24
48080533,160.31
48080534,94.54
48080535,34.48
48080536,8.02
48080537,4.53
48080538,32.55
48080540,28.13
48080541,7.18
48080542,75.48
48080544,123.57
48080545,80.83
48080547,117.52
48080548,67.11
48080551,8.21
48080552,75.30
48080556,2.87
48080557,2.45
48080558,3.32
4809,18913.39
48090046,124.78
48090047,53.51
48090048,15.43
48090049,2071.96
48090050,345.39
48090051,140.62
48090052,108.59
48090053,79.90
48090054,120.10
48090055,98.19
48090056,102.52
48090057,73.35
48090058,67.85
48090059,4.51
48090060,0.97
48090061,0.28
48090062,0.16
48090063,0.27
48090064,0.28
48090065,0.53
48090066,1.50
48090067,0.23
48090068,0.70
48090069,0.19
48090070,3.09
48090071,70.09
48090072,70.93
48090073,6094.26
48090074,80.51
48090075,174.43
48090076,153.89
48090077,91.41
48090078,2.04
48090079,234.37
48090080,118.72
48090081,174.15
48090082,189.89
48090083,1785.33
48090084,0.18
48090085,6236.02
48090086,22.28
4810,20466.09
48100195,1.70
48100196,408.89
48100200,165.05
48100201,155.32
48100202,225.04
48100203,5.73
48100204,0.30
48100205,0.21
48100206,1.97
48100207,106.37
48100208,229.53
48100209,148.82
48100210,189.85
48100211,116.91
48100212,1.94
48100213,0.16
48100214,0.16
48100215,0.29
48100216,0.13
48100217,0.26
48100218,0.16
48100219,0.32
48100220,3.78
48100221,8.04
48100222,0.29
48100223,0.30
48100224,0.26
48100225,0.34
48100226,0.93
48100227,0.16
48100228,0.48
48100229,0.57
48100230,0.31
48100231,0.20
48100232,0.31
48100233,0.24
48100234,1.42
48100235,8.39
48100236,2.38
48100237,0.28
48100238,3.56
48100239,0.14
48100240,0.24
48100241,3.22
48100242,2.19
48100243,1.18
48100244,194.44
48100245,6.57
48100246,202.70
48100249,235.68
48100250,0.35
48100251,0.66
48100252,273.64
48100253,2.29
48100254,0.69
48100255,283.81
48100256,325.90
48100257,307.32
48100258,0.62
48100259,0.89
48100260,337.62
48100261,165.83
48100262,196.11
48100263,436.47
48100264,1.74
48100265,283.82
48100266,2.61
48100267,290.67
48100268,1.80
48100269,0.22
48100270,0.48
48100271,1.21
48100272,1.74
48100273,0.34
48100274,0.72
48100275,0.30
48100276,0.63
48100277,0.22
48100278,6.41
48100279,277.07
48100280,317.16
48100281,4.21
48100282,288.67
48100283,496.15
48100284,0.92
48100285,405.01
48100286,1.17
48100287,437.62
48100288,2.84
48100289,0.54
48100290,541.04
48100291,516.17
48100292,2.79
48100293,645.84
48100294,0.37
48100295,323.67
48100296,269.03
48100297,1.63
48100298,0.12
48100299,0.40
48100300,2.09
48100301,3.76
48100302,0.24
48100303,286.57
48100304,440.52
48100305,562.52
48100306,1.51
48100307,143.26
48100308,162.69
48100309,1.98
48100310,6.22
48100311,0.05
48100312,0.14
48100313,0.21
48100314,0.21
48100315,0.32
48100316,0.28
48100317,0.16
48100318,0.23
48100319,0.45
48100320,5.25
48100321,0.18
48100322,0.19
48100323,0.18
48100324,0.17
48100325,0.17
48100326,0.47
48100327,0.07
48100328,0.30
48100329,0.20
48100330,0.21
48100331,0.14
48100332,0.20
48100333,1.66
48100334,192.78
48100335,611.27
48100336,0.63
48100337,680.52
48100338,526.01
48100339,0.57
48100340,578.67
48100341,1.01
48100342,330.32
48100343,361.41
48100344,443.83
48100345,380.84
48100346,0.68
48100347,3.03
48100348,548.10
48100349,427.29
48100350,548.28
48100351,1.64
48100352,0.50
48100353,0.15
48100354,0.22
48100355,3.45
48100356,0.03
48100357,239.88
48100358,381.81
48100359,1.60
48100360,679.15
48100361,35.98
48100362,546.08
48100363,0.82
48100364,2.16
48100365,1.11
48100366,1.41
48100367,184.05
48100368,80.97
48100369,0.59
48100371,2.55
48100372,4.95
48100377,174.30
48100380,326.47
48100382,9.61
48100383,241.72
48100384,222.88
48100388,4.29
48100389,2.83
48100390,161.53
4811,15783.77
48110083,0.25
48110084,0.01
48110085,0.18
48110086,0.16
48110087,0.09
48110088,0.13
48110089,0.13
48110090,0.18
48110091,0.20
48110092,0.13
48110093,0.14
48110094,0.26
48110095,0.17
48110096,0.12
48110097,0.14
48110098,0.18
48110099,0.11
48110100,0.26
48110101,0.17
48110102,0.16
48110103,0.27
48110104,0.28
48110105,0.43
48110106,0.54
48110107,0.69
48110108,0.13
48110109,0.13
48110110,0.15
48110111,0.10
48110112,0.14
48110113,0.12
48110114,0.18
48110115,0.14
48110116,0.12
48110117,0.14
48110118,0.13
48110119,0.13
48110120,0.14
48110121,0.17
48110122,0.14
48110123,0.22
48110124,0.15
48110125,1.12
48110126,0.87
48110127,0.04
48110130,0.02
48110131,0.03
48110132,0.09
48110133,0.20
48110134,0.04
48110135,0.05
48110136,0.10
48110137,0.10
48110139,0.25
48110140,0.17
48110141,0.40
48110142,0.04
48110144,0.02
48110145,0.04
48110146,0.04
48110148,0.27
48110149,0.58
48110150,0.09
48110151,0.31
48110152,0.03
48110153,0.06
48110154,0.10
48110155,0.04
48110156,0.08
48110157,0.06
48110158,0.04
48110159,0.04
48110160,0.03
48110161,0.05
48110163,0.03
48110164,0.03
48110165,0.03
48110166,0.06
48110167,0.06
48110169,0.05
48110170,0.07
48110171,0.06
48110172,0.05
48110173,0.03
48110174,0.06
48110176,0.10
48110177,0.02
48110178,0.26
48110179,0.15
48110180,0.18
48110181,0.13
48110182,0.22
48110183,0.21
48110184,0.16
48110185,0.08
48110186,0.16
48110187,0.08
48110188,0.19
48110189,0.17
48110190,0.48
48110191,0.14
48110192,0.16
48110193,0.04
48110194,0.28
48110195,0.04
48110196,0.06
48110197,0.36
48110198,0.04
48110199,0.11
48110200,0.21
48110201,0.28
48110202,0.09
48110203,0.25
48110205,0.19
48110206,0.04
48110207,0.21
48110208,0.42
48110209,0.14
48110210,0.10
48110211,0.11
48110212,0.09
48110213,0.26
48110214,0.21
48110215,0.57
48110216,0.12
48110217,0.14
48110218,0.15
48110219,0.10
48110220,0.13
48110221,0.29
48110222,0.24
48110223,0.29
48110224,1.72
48110225,0.09
48110226,0.17
48110227,0.04
48110228,0.69
48110229,0.27
48110230,0.12
48110231,0.08
48110232,0.28
48110233,0.10
48110234,0.20
48110235,0.18
48110236,0.16
48110237,0.18
48110238,0.22
48110239,0.66
48110240,0.60
48110241,0.21
48110242,0.31
48110243,0.14
48110244,0.12
48110245,0.20
48110246,0.19
48110247,0.21
48110248,0.19
48110249,0.13
48110250,0.17
48110251,0.32
48110252,0.66
48110253,0.27
48110254,0.18
48110255,0.13
48110256,0.14
48110257,0.16
48110258,0.20
48110259,0.22
48110260,0.23
48110261,0.29
48110262,0.26
48110263,0.18
48110264,0.18
48110265,0.25
48110266,0.44
48110267,0.06
48110268,0.24
48110269,0.08
48110270,0.23
48110271,0.14
48110272,0.65
48110273,0.07
48110274,0.27
48110277,0.43
48110280,0.30
48110281,0.14
48110284,0.10
48110286,0.17
48110287,0.09
48110288,0.24
48110289,0.10
48110290,0.39
48110291,0.40
48110292,0.05
48110293,0.18
48110294,0.29
48110295,0.38
48110296,0.22
48110297,0.28
