X,Y,DAUID,cma,pop,area_km2
-79.393003,43.153546,35260284,539,942,0.31
-79.885764,43.49015,35240923,535,2607,0.52
-79.870217,43.213355,35250636,537,975,0.24
-79.867422,43.214372,35250634,537,778,0.22
-80.119364,43.922591,35220116,535,697,0.31
-79.793982,43.222094,35251025,537,874,0.25
-79.976317,43.267357,35250987,537,801,0.58
-79.473479,43.630361,35204675,535,1553,0.26
-79.883389,43.500243,35240925,535,1211,0.13
-79.631099,43.570386,35211836,535,1881,0.25
-79.368863,43.908658,35191353,535,99,5.05
-79.497109,44.055733,35191299,535,4892,2.33
-79.833867,43.37591,35240353,537,641,0.28
-79.735161,43.635941,35211734,535,1672,0.79
-79.870047,43.207242,35250638,537,250,0.04
-79.6874,43.575775,35210662,535,1037,0.41
-79.850176,43.25837,35250478,537,393,0.07
-79.632957,43.593849,35211829,535,2741,0.09
-79.722654,43.548361,35212141,535,4428,0.43
-79.628173,43.731629,35211108,535,838,0.18
-79.823738,43.335011,35240538,537,1025,0.93
-79.332608,43.70691,35204364,535,1141,0.27
-79.236749,43.900344,35191174,535,1845,0.31
-79.879887,43.495927,35240928,535,1290,0.19
-79.342022,43.745851,35202739,535,716,0.64
-79.327454,43.729901,35204049,535,6531,0.67
-79.569384,43.651616,35204103,535,2446,0.13
-79.562476,43.648879,35204252,535,561,0.2
-79.705275,43.577992,35210929,535,425,0.29
-79.867087,43.208784,35250639,537,682,0.11
-79.555852,43.639843,35204251,535,590,0.21
-79.562372,43.63787,35204069,535,1586,0.1
-80.7063,43.382013,35300783,541,704,0.9
-79.797055,43.219081,35251026,537,595,1.27
-79.884664,43.240056,35250966,537,120,0.38
-79.879618,43.203059,35250651,537,306,0.16
-79.485856,43.623794,35204763,535,5206,0.46
-79.2813,43.89594,35191181,535,701,0.09
-79.637021,43.570277,35211833,535,1356,0.32
-79.583325,43.614439,35212119,535,2817,0.78
-79.683921,43.531982,35210511,535,919,0.26
-79.676363,43.555292,35210642,535,516,0.21
-79.441056,43.730275,35204801,535,454,0.04
-79.514563,43.6679,35201696,535,1476,0.81
-79.868717,43.246546,35250441,537,566,0.42
-79.860117,43.242989,35250442,537,605,0.19
-79.790604,43.206262,35250200,537,535,0.71
-79.25664,43.00499,35260158,539,613,0.23
-79.515547,43.693501,35202965,535,897,0.44
-79.35305,43.765081,35200397,535,914,0.33
-79.730568,43.554739,35212140,535,6661,0.91
-79.269753,43.896478,35191176,535,3045,0.69
-79.545183,43.861079,35191302,535,7393,1.17
-79.37052,43.76935,35204903,535,3495,0.63
-79.128029,43.073992,35260821,539,871,0.64
-79.494383,43.85143,35191289,535,11132,2.85
-80.457393,43.431304,35300455,541,446,0.24
-79.873145,43.491123,35240940,535,1051,0.09
-80.549822,43.43586,35300914,541,3577,2.97
-79.571745,43.567216,35211426,535,1348,0.24
-79.333048,43.767006,35200405,535,462,0.16
-79.308423,43.889543,35191202,535,594,0.06
-79.320327,43.894654,35191208,535,401,0.09
-79.517113,43.186697,35260829,537,493,0.39
-79.358775,43.810568,35203974,535,1042,0.05
-79.540244,43.833394,35191296,535,2443,2.16
-79.849613,43.504154,35240936,535,3129,3.2
-79.868732,43.486785,35240941,535,853,0.09
-79.249453,43.89974,35191276,535,1650,0.48
-79.872889,43.486377,35240942,535,783,0.25
-79.596297,43.637533,35211465,535,1316,0.3
-80.496935,43.422355,35300155,541,778,0.09
-79.645781,43.549617,35210721,535,1208,0.95
-79.602204,43.574742,35210804,535,506,0.19
-79.606921,43.573888,35211939,535,1106,0.01
-79.449261,44.042878,35190938,535,561,0.11
-79.133866,43.07809,35260119,539,900,0.21
-79.550708,43.609384,35201601,535,709,0.21
-79.65325,43.213104,35250807,537,1089,1.09
-79.863753,43.487684,35240947,535,3664,3.26
-79.297711,43.897612,35191192,535,4162,0.77
-79.296615,43.892449,35191189,535,623,0.15
-79.889076,43.503123,35240924,535,1756,0.27
-79.578338,43.200145,35260339,537,579,0.41
-79.291803,43.887277,35191186,535,618,0.09
-79.299927,43.892702,35191191,535,620,0.09
-80.543605,43.411054,35300984,541,360,0.21
-79.619873,43.595566,35210855,535,695,0.07
-79.744558,43.579792,35210547,535,597,0.12
-79.523128,43.186288,35260828,537,691,0.13
-80.376525,43.391911,35300471,541,748,0.21
-79.38262,43.765298,35204816,535,1176,0.03
-80.480127,43.413082,35300166,541,778,0.18
-79.243245,43.904281,35191272,535,900,0.14
-79.092272,43.075956,35260070,539,708,0.39
-79.866846,43.220508,35250535,537,637,0.26
-79.334846,43.757866,35200413,535,759,0.08
-79.858035,43.196858,35250586,537,1493,0.36
-78.694495,43.931625,35180831,532,2742,0.68
-79.743499,43.566263,35211853,535,990,0.13
-79.707195,43.526175,35212081,535,1152,2
-79.384745,43.765209,35204814,535,930,0.03
-79.848678,43.510947,35240937,535,1126,0.23
-79.379019,43.765587,35204904,535,626,0.09
-80.499875,43.423048,35300730,541,1313,0.16
-79.619922,44.011857,35191154,535,578,8.35
-79.554471,43.677271,35204066,535,1428,0.12
-79.878824,43.242872,35250385,537,489,0.17
-79.633377,43.590487,35211460,535,3828,0.07
-79.619749,43.201633,35260341,537,576,3.15
-79.607043,43.627158,35210997,535,1206,0.26
-79.35227,43.766964,35204032,535,1512,0.45
-79.345269,43.772444,35204864,535,0,0.04
-79.620315,43.589687,35211440,535,1209,0.26
-79.469533,43.85556,35191290,535,8657,4.2
-79.254221,43.857905,35191114,535,531,0.14
-79.247082,43.904892,35191279,535,1641,0.29
-79.54678,43.608754,35201600,535,537,0.24
-79.841381,43.200663,35250622,537,434,0.07
-80.467175,43.430367,35300354,541,899,0.22
-80.549458,43.426019,35300913,541,1637,0.46
-79.596822,43.563852,35210750,535,411,0.27
-79.345507,43.738414,35202705,535,1401,0.1
-79.326453,43.71276,35200539,535,1004,0.05
-80.505072,43.42105,35300193,541,1555,0.28
-79.811361,43.352552,35240452,537,476,0.53
-79.845922,43.191311,35250580,537,355,0.05
-79.821759,43.344692,35240450,537,664,0.7
-79.642365,43.620502,35212022,535,1667,0.91
-80.298801,43.433726,35300854,541,756,0.33
-79.957178,43.368244,35250874,537,709,14.76
-79.893091,43.342799,35250879,537,719,0.44
-79.326747,43.717088,35204056,535,1937,0.11
-79.331154,43.720254,35204356,535,820,0.21
-79.881038,43.215141,35250860,537,2301,0.65
-79.31365,43.895578,35191196,535,647,0.1
-79.956596,43.210726,35250909,537,1846,0.43
-79.936635,43.22525,35251037,537,716,0.61
-78.779121,43.92631,35180693,532,1220,6.86
-80.54985,43.482696,35300040,541,148,3.82
-79.597067,43.7432,35203055,535,692,0.07
-79.475161,43.8738,35191288,535,7439,4.12
-79.800663,44.029602,35430797,535,1373,0.67
-79.951438,43.212763,35251033,537,822,0.73
-79.384997,43.639225,35204655,535,1625,0.05
-79.141949,43.080123,35260836,539,5022,2.03
-80.411918,43.452264,35301012,541,4744,3.14
-79.452559,43.661829,35200958,535,779,0.08
-79.398079,43.640034,35204819,535,6748,0.21
-78.924703,43.896395,35180234,532,711,0.34
-79.551296,43.5962,35201583,535,738,0.42
-79.342446,43.793599,35200305,535,622,0.16
-78.687117,43.919196,35180714,532,348,0.16
-78.96198,43.892363,35180350,532,1062,0.87
-79.2806991811316,44.3260315941289,35190001,535,261,12.96
-80.429947,43.438802,35300437,541,921,0.55
-79.225831,43.969132,35191357,535,3933,0.81
-79.257783,42.986371,35260179,539,551,0.11
-79.267516,42.979268,35260185,539,906,1.12
-80.525281,43.402483,35300918,541,2615,1.48
-79.406144,43.75617,35204830,535,1375,0.05
-80.500833,43.480863,35300080,541,417,0.09
-79.690407,43.600908,35211816,535,875,0.57
-79.367639,43.670227,35200792,535,702,0.53
-79.598903,43.731039,35203074,535,567,0.47
-80.587857,43.455574,35300932,541,1468,3.79
-79.228662,43.125486,35260597,539,762,1.49
-80.436146,43.456012,35300415,541,615,0.13
-79.795106,43.586554,35211847,535,835,2.87
-79.482704,43.721636,35204391,535,629,0.19
-79.241344,43.962206,35191356,535,6239,1.53
-79.223928,43.964063,35191358,535,521,0.36
-79.873116,43.482925,35240946,535,802,0.1
-79.573442,43.829832,35191351,535,1403,0.18
-80.580315,43.489957,35300830,541,1250,2.29
-79.396026,43.761702,35204833,535,2712,0.38
-79.521067,43.86844,35191116,535,2682,0.52
-80.600934,43.468271,35301016,541,5428,4.84
-79.510387,43.859096,35191144,535,1603,0.7
-79.542892,43.853729,35191303,535,3435,0.94
-80.549394,43.39781,35300816,541,737,9.47
-79.541558,43.195856,35260309,537,1396,0.78
-79.877757,43.48356,35240945,535,1476,0.36
-79.755883,43.380822,35240904,537,1492,0.63
-79.571749,44.101018,35430778,535,854,0.18
-79.534335,43.1878,35260307,537,795,0.3
-79.806008,43.316894,35240808,537,866,0.09
-79.413164,43.777987,35204704,535,1695,0.07
-79.814414,43.234056,35250789,537,538,0.12
-79.719931,43.642214,35211716,535,3666,1.48
-79.942847,43.221132,35251036,537,628,0.18
-79.273125,43.001431,35260171,539,658,0.26
-79.378106,43.64021,35204653,535,3023,0.06
-79.394433,43.637729,35204656,535,864,0.05
-79.689494,43.60536,35211814,535,576,0.11
-79.352825,43.807175,35202478,535,742,0.32
-80.548048,43.444054,35300977,541,448,0.16
-79.70653,43.626437,35211745,535,874,0.42
-79.775175,43.59791,35212120,535,575,0.82
-80.448233,43.464037,35300410,541,603,0.25
-79.261487,44.34311,35190003,535,326,4.4
-79.739472,43.619415,35211738,535,773,0.3
-80.503743,43.402704,35300922,541,2932,0.59
-79.47367,43.891569,35190844,535,290,0.7
-79.537838,43.864603,35191124,535,1077,0.23
-79.798945,44.020483,35430794,535,428,0.3
-80.578079,43.451575,35300822,541,1750,0.39
-79.988256,43.202419,35251010,537,670,0.31
-79.418929,43.674791,35204092,535,855,0.22
-80.568871,43.598148,35300934,541,1496,0.45
-79.373082,43.646175,35204650,535,2552,0.12
-79.38582,43.638506,35204827,535,3274,0.18
-80.535914,43.461251,35300290,541,593,0.66
-79.319006,43.67077,35203227,535,498,0.04
-79.438048,43.795118,35190366,535,2323,0.32
-80.485578,43.494736,35300875,541,816,0.74
-79.39853,43.636935,35204821,535,1021,0.1
-79.534707,43.730987,35204035,535,3348,0.48
-79.39254,43.642363,35204822,535,1937,0.04
-78.961909,43.907439,35181141,532,820,0.58
-79.4801425178674,44.1519835952042,35191010,535,644,24.82
-80.476062,43.493469,35300576,541,2333,2.42
-79.363128,43.65837,35200810,535,466,0.02
-79.355702,43.688374,35203850,535,1024,0.56
-79.392111,43.640289,35204823,535,811,0.02
-79.400604,43.650641,35200867,535,928,0.04
-79.396215,43.651163,35200864,535,406,0.08
-78.956138,43.909228,35181143,532,677,0.13
-79.393898,43.640626,35204820,535,3025,0.05
-79.392958,43.644397,35204844,535,1959,0.07
-79.588,43.80201,35191145,535,840,0.4
-79.591362,43.813074,35191075,535,624,1.03
-78.978949,43.900486,35181135,532,1481,3.77
-79.805485,44.157275,35430821,535,1627,1.97
-79.501815,43.70887,35204401,535,1498,0.09
-79.559446,43.831704,35191254,535,1061,0.12
-79.585748,44.125996,35430751,535,2799,12.44
-79.473904,43.842181,35191311,535,2601,0.5
-80.496391,43.49774,35300872,541,569,0.13
-79.564395,43.830406,35191250,535,725,0.11
-79.464127,43.793159,35190352,535,861,0.35
-79.389337,43.640107,35204825,535,1130,0.06
-79.523642,43.745231,35204010,535,1376,0.83
-79.398736,43.650512,35200866,535,436,0.04
-78.940459,43.969033,35181152,532,3579,1.62
-79.572925,43.832435,35191350,535,1261,0.17
-79.870991,43.633422,35240740,535,2498,1
-79.467854,43.82545,35191321,535,918,0.14
-79.5722,43.838527,35191329,535,6242,1.45
-79.349468,43.657916,35203177,535,1235,0.21
-79.56871,43.832229,35191332,535,381,0.04
-78.952243,43.969831,35181154,532,934,0.28
-79.376441,43.643095,35204900,535,3023,0.06
-79.565611,43.825583,35191262,535,656,0.11
-79.550291,43.837462,35191257,535,1088,0.56
-79.380738,43.66935,35204579,535,1612,0.03
-78.953764,43.961993,35181156,532,786,0.37
-80.499685,43.512024,35300927,541,1447,0.36
-79.566153,43.834898,35191331,535,505,0.07
-79.870719,44.163918,35430834,535,3728,1.93
-79.5871,44.11703,35430752,535,4750,2.78
-79.575922,44.122261,35430765,535,988,0.21
-78.924452,43.928337,35181102,532,1096,2.36
-79.400384,43.653402,35200890,535,588,0.05
-79.428985,43.673176,35200976,535,844,0.08
-78.952076,43.922451,35181210,532,647,0.3
-79.565797,43.828678,35191348,535,403,0.05
-79.38592,43.66408,35204593,535,817,0.03
-79.882989,43.624617,35240803,535,1721,0.77
-79.398403,43.656556,35200895,535,551,0.05
-79.877057,44.142283,35430839,535,803,0.3
-79.504673,43.767149,35204106,535,1034,0.42
-79.465708,43.843002,35191322,535,1474,0.64
-79.454924,43.810848,35190282,535,5559,0.44
-79.480609,43.687083,35201393,535,560,0.36
-79.882978,44.14628,35430840,535,367,0.67
-79.480879,43.726205,35204886,535,392,0.03
-79.6749814017772,44.089852,35430783,535,406,18.36
-79.466109,43.83848,35191323,535,925,0.24
-79.419165,43.784344,35202433,535,1836,0.31
-78.924262,43.920655,35181159,532,904,0.26
-78.933283,43.922343,35181101,532,1078,0.31
-79.567923,43.829341,35191347,535,107,0.01
-79.566018,43.831976,35191333,535,1037,0.13
-79.45378,43.777754,35203989,535,1634,0.53
-79.557685,44.108527,35430770,535,595,2.66
-80.506742,43.505801,35300738,541,969,0.29
-80.517924,43.501972,35300582,541,1157,0.99
-79.479175,43.800616,35190272,535,528,0.46
-79.49028,43.722657,35201958,535,601,0.62
-79.6229,43.801788,35191267,535,1933,0.74
-79.50623,43.720014,35202088,535,747,0.09
-79.460641,43.838516,35191324,535,973,0.2
-79.40159,43.657005,35200894,535,518,0.05
-79.584918,43.761218,35204258,535,0,0.14
-78.577103,43.916416,35180962,532,858,0.92
-79.466782,43.692764,35203980,535,1872,0.16
-79.841228,43.512349,35240895,535,733,0.1
-79.845602,43.513977,35240894,535,729,0.1
-79.704451,43.775344,35212132,535,1080,0.2
-79.658213,43.609272,35211033,535,911,0.07
-79.825835,43.723107,35212128,535,2382,0.41
-79.424459,43.669074,35200987,535,538,0.08
-80.283865,43.402685,35300995,541,1710,0.59
-79.736527,43.550698,35212057,535,5523,0.98
-79.780829,43.994668,35430790,535,451,4.31
-80.514437,43.401446,35300921,541,2080,0.31
-79.6595,44.362776,35431000,568,428,0.12
-79.834766,43.699192,35211898,535,801,0.08
-79.402506,43.892583,35191038,535,6992,3.6
-79.832707,43.696815,35211901,535,702,0.35
-79.487854,43.837204,35191037,535,6332,1.4
-80.587122,43.469676,35300945,541,694,0.41
-79.276166,43.020345,35260241,539,656,0.7
-79.824826,43.52179,35240880,535,773,0.15
-79.834435,43.51947,35240884,535,845,0.12
-79.847546,43.515714,35240893,535,767,0.09
-79.558533,43.842224,35191241,535,867,0.16
-79.331722,43.710022,35200541,535,1192,0.17
-79.29755,43.672224,35203803,535,521,0.07
-79.396452,43.854456,35190550,535,729,0.59
-79.326411,43.793448,35203911,535,737,0.08
-79.143886,43.779601,35203726,535,488,0.16
-79.442195,43.672243,35204629,535,587,0.07
-79.392467,43.652739,35200861,535,526,0.06
-79.20242,43.800543,35200033,535,471,0.1
-79.489844,43.996281,35190164,535,587,0.21
-79.610814,44.357361,35431355,568,6296,1.63
-79.562066,43.744808,35201876,535,1739,0.11
-79.691787,43.545476,35210465,535,333,0.1
-79.709618,43.546797,35211948,535,846,0.24
-79.267715,43.125151,35260826,539,936,0.24
-79.295527,43.695391,35204372,535,1261,0.07
-79.295341,43.889036,35191188,535,690,0.1
-79.445513,43.885267,35190506,535,701,0.15
-79.73577,43.459258,35240619,535,1321,1.26
-79.322846,43.792147,35203909,535,362,0.11
-79.856344,43.527601,35240871,535,1034,0.16
-79.466122,43.67667,35201198,535,977,0.3
-79.644702,43.222208,35251022,537,1857,0.75
-79.715898,43.721639,35211454,535,1911,0.12
-79.375754,43.655888,35204614,535,1001,0.01
-79.670114,43.788699,35212150,535,11174,2.02
-79.228345,43.810169,35204837,535,543,0.06
-79.870697,43.647131,35240815,535,401,0.18
-79.033232,43.892547,35180889,535,3909,0.8
-78.674899,43.926961,35181165,532,746,0.12
-79.292908,43.885304,35191201,535,674,0.14
-79.83328,43.522586,35240882,535,705,0.2
-79.835996,43.528791,35240877,535,893,0.21
-80.213316,43.531184,35230383,550,849,0.29
-79.824919,43.677979,35211922,535,4842,0.75
-79.817338,43.707166,35211888,535,722,0.07
-80.298673,43.113732,35290319,,,
-80.579111,43.470598,35300827,541,378,0.07
-79.867309,43.535604,35240824,535,856,0.23
-79.686482,43.781601,35212152,535,6183,2.32
-79.777883,43.684071,35210176,535,1138,0.58
-79.527935,43.703467,35204426,535,2462,0.16
-79.394314,43.651554,35200862,535,402,0.03
-79.82677,43.710655,35212067,535,4109,0.47
-79.169528,43.769035,35203673,535,257,0.06
-80.410045,43.44166,35300902,541,2816,0.85
-79.641838,43.573713,35210842,535,1086,0.27
-79.354403,44.301106,35190021,535,426,0.14
-79.51084,43.73722,35201972,535,1362,0.15
-79.011143,43.88847,35181080,535,4258,1.54
-79.914916,43.769726,35210015,535,838,15.42
-79.832459,43.701205,35211897,535,551,0.11
-79.852842,43.520666,35240874,535,937,0.13
-79.534124,43.706381,35204427,535,1109,0.07
-79.775884,43.759715,35212145,535,4293,2.05
-78.915867,43.910204,35180303,532,1682,0.33
-79.48884,43.608967,35204690,535,981,0.14
-79.443828,43.959819,35191089,535,4214,2.2
-80.280111,43.340219,35300889,541,3304,0.82
-79.70781,44.39032,35431056,568,561,0.23
-79.273579,43.892737,35191185,535,1451,0.19
-79.735278,43.769419,35212160,535,954,0.29
-79.786062,43.683022,35211807,535,2243,0.83
-79.740702,43.771359,35212158,535,311,0.03
-79.287567,43.694407,35200639,535,1939,0.08
-79.224345,43.808351,35204746,535,1383,0.34
-78.835777,43.943384,35181204,532,597,0.1
-79.455813,43.92493,35191364,535,3167,1.03
-79.841472,43.696608,35211902,535,2600,0.38
-79.712215,43.485161,35240816,535,502,0.31
-79.846072,43.503232,35240932,535,904,0.15
-79.780996,43.4045,35240685,537,1278,0.21
-79.843699,43.508982,35240935,535,1263,0.16
-79.822807,43.683685,35212035,535,962,0.11
-79.217602,43.744362,35204331,535,1324,0.05
-79.275009,43.80929,35204267,535,2189,0.51
-79.438854,43.655504,35200946,535,456,0.03
-79.188751,43.771631,35203659,535,998,0.1
-79.869083,43.193833,35250988,537,1133,0.66
-80.018687,43.636393,35240864,535,690,1.98
-78.915219,43.922308,35181126,532,1202,0.31
-79.763836,43.871233,35211988,535,543,0.08
-79.833217,43.517747,35240885,535,775,0.13
-79.492291,43.697642,35204093,535,2601,0.31
-79.732221,43.540388,35212062,535,4543,1.06
-78.950763,43.957008,35181157,532,499,0.15
-79.657185,44.336607,35430988,568,1820,1.23
-79.043037,43.890874,35181180,535,3258,1.24
-79.42331,43.796439,35204144,535,1948,0.12
-79.775466,43.425426,35240687,535,7111,4.06
-79.847226,43.252917,35250955,537,467,0.05
-79.291426,43.695344,35204371,535,3688,0.01
-78.973275,43.965981,35181218,532,1295,0.35
-79.32588,43.814731,35204083,535,2134,0.06
-79.492271,43.639316,35203144,535,544,0.04
-79.87576,43.626908,35240806,535,518,0.09
-79.56207,43.832817,35191334,535,292,0.03
-79.568388,43.839234,35191246,535,835,0.13
-79.564616,43.837821,35191330,535,400,0.3
-79.752243,43.765871,35211751,535,768,0.12
-79.756655,43.556277,35211968,535,687,0.23
-80.291894,43.395895,35300869,541,439,0.1
-79.777944,43.755408,35212146,535,1395,0.24
-78.930978,43.916598,35181123,532,1172,0.52
-80.491762,43.43152,35300149,541,917,0.2
-80.580531,43.457921,35300821,541,1259,0.39
-79.837702,43.515055,35240888,535,889,0.16
-79.638254,44.349515,35431135,568,2713,0.65
-79.707415,44.345424,35430688,568,603,0.22
-78.974719,43.904587,35181137,532,1020,0.17
-78.977149,43.907891,35181136,532,1326,0.19
-79.824167,43.395884,35240909,537,747,0.19
-79.756241,43.587626,35211596,535,2124,0.25
-79.042292,43.882791,35180892,535,1574,0.48
-79.832659,43.513901,35240887,535,843,0.17
-79.402881,43.636807,35203157,535,7939,0.38
-79.049665,43.885885,35181071,535,1157,0.19
-79.750981,43.619397,35211740,535,678,0.48
-79.759806,43.768867,35212142,535,3671,0.69
-79.812268,43.678625,35211797,535,1522,0.34
-79.045014,43.87731,35181068,535,910,0.12
-79.729016,43.764667,35211663,535,1482,0.46
-79.78155,43.699921,35211366,535,792,0.18
-80.288735,43.123481,35290325,,,
-80.28917,43.115677,35290320,,,
-78.860882,43.95051,35181131,532,2657,1
-79.698486,43.500066,35240772,535,901,0.26
-79.731208,43.748782,35211537,535,985,0.3
-79.705195,43.499008,35240771,535,739,0.16
-79.818586,43.404292,35240914,537,606,0.08
-79.816272,43.404085,35240915,537,918,0.12
-79.022847,43.891466,35181078,535,3223,0.69
-79.029577,43.866608,35180372,535,998,0.18
-79.557358,43.716155,35204061,535,1312,0.09
-78.844137,43.915083,35180122,532,604,0.16
-80.27523,43.558382,35230077,550,710,0.64
-80.289193,43.432795,35300858,541,654,0.15
-79.409906,43.762323,35204020,535,1947,0.05
-79.564236,44.306848,35431302,568,5120,2.36
-79.750206,43.772189,35212162,535,6974,1.1
-79.780452,43.747978,35211762,535,4924,3.59
-79.820734,43.706983,35212068,535,3701,0.82
-79.399494,43.707138,35204390,535,1145,0.03
-79.754219,43.764694,35211750,535,869,0.09
-79.67475,43.772131,35212153,535,7183,1.65
-79.330875,43.664994,35203200,535,770,0.08
-80.224874,43.57389,35230366,550,3631,1.13
-78.947439,43.900878,35181146,532,821,0.21
-79.782272,43.277343,35250788,537,503,0.58
-79.463764,43.655805,35204013,535,2133,0.05
-79.465227,43.655505,35204097,535,2141,0.06
-79.857843,43.532743,35240830,535,631,0.07
-79.455201,43.914992,35191340,535,3233,1.73
-79.836238,43.702051,35211896,535,1359,0.2
-80.280998,43.407243,35300864,541,1697,0.43
-79.573821,43.826737,35191352,535,2052,0.8
-78.841088,43.948161,35181197,532,514,0.08
-80.188408,43.509249,35230390,550,570,0.16
-78.86735,43.943415,35181132,532,1374,0.38
-79.013681,43.89455,35181079,535,1989,0.39
-79.185348,43.807849,35204728,535,560,0.06
-79.807503,43.174432,35251029,537,4726,11.16
-80.218822,43.567223,35230368,550,1025,0.17
-79.817397,44.513604,35430956,568,992,31.12
-79.899992,43.63344,35240796,535,741,0.11
-79.459716,43.772985,35204120,535,1287,0.22
-78.873427,43.882757,35180172,532,745,0.21
-79.658423,44.357523,35430998,568,831,0.19
-79.459553,43.835077,35191326,535,991,0.19
-79.390873,43.15988,35260282,539,606,0.66
-79.588488,43.757338,35204259,535,5520,0.31
-79.715061,44.344957,35430687,568,766,0.35
-79.190972,43.748258,35203973,535,1037,0.86
-79.739202,43.643293,35211878,535,3236,0.45
-80.210103,43.513104,35230276,550,600,0.12
-78.880843,43.953912,35181005,532,450,0.16
-79.811107,43.674404,35212175,535,3231,0.6
-79.27187,43.12748,35260825,539,696,0.87
-80.519046,43.49279,35300720,541,869,0.22
-79.158409,43.799353,35204769,535,1523,0.79
-79.47054,43.174677,35260289,539,2573,0.61
-79.325051,43.812497,35204082,535,1617,0.05
-80.191462,43.511067,35230388,550,546,0.12
-80.186232,43.519815,35230396,550,2430,0.47
-79.478306,43.83801,35191312,535,1528,0.22
-79.732516,43.784869,35212063,535,4062,1.54
-78.705882,43.901475,35180994,532,2177,0.85
-79.032578,43.86106,35180368,535,1057,0.22
-79.584509,43.546637,35210384,535,379,0.58
-79.504168,43.595276,35201556,535,661,0.16
-79.366437,43.890625,35191213,535,1135,0.29
-79.824145,43.22507,35250351,537,369,0.04
-79.760953,43.707652,35211399,535,1300,0.2
-78.949561,43.950402,35181215,532,489,0.26
-79.707736,43.491883,35240777,535,787,0.19
-79.718004,43.736492,35211122,535,836,0.25
-79.490917,44.064072,35191300,535,4529,1.18
-78.857206,43.874125,35180800,532,1500,0.11
-79.554263,43.696663,35204269,535,6071,0.26
-80.314426,43.379391,35300502,541,628,0.12
-80.495134,43.413927,35300160,541,231,0.09
-80.294925,43.388519,35300517,541,591,0.28
-79.807398,43.38763,35240783,537,371,0.21
-79.855531,43.27223,35250486,537,658,0.11
-79.753562,43.791044,35212090,535,2243,0.48
-79.756467,43.232614,35250238,537,840,0.2
-80.219694,43.147727,35290107,,,
-80.239405,43.17688,35290129,,,
-80.311048,43.353767,35300683,541,595,0.08
-80.441792,43.461629,35300952,541,742,0.13
-79.910722,43.229897,35250084,537,349,0.09
-79.753122,43.353089,35240524,537,501,0.47
-79.687239,43.441522,35240228,535,469,0.13
-80.471696,43.407945,35300173,541,561,0.13
-79.628925,43.587638,35211459,535,933,0.13
-79.696111,43.776525,35212130,535,3122,0.47
-78.798098,43.886334,35180989,532,2583,1.74
-79.788874,43.177686,35251014,537,373,0.22
-80.441457,43.459635,35300413,541,544,0.09
-79.85315,43.511477,35240938,535,505,0.06
-79.779491,43.349321,35240461,537,491,0.12
-79.28574,43.894861,35191182,535,594,0.08
-79.81865,43.320389,35240411,537,564,0.37
-79.517383,43.8638,35191119,535,1391,0.32
-79.024012,43.89751,35181076,535,2084,0.47
-79.670302,43.588875,35212044,535,1149,0.25
-79.467432,43.911404,35191339,535,5554,1.86
-79.841875,43.514062,35240889,535,765,0.14
-79.925958,43.239917,35250993,537,364,0.09
-79.728066,43.371261,35240509,537,895,0.17
-79.918904,43.230356,35250088,537,460,0.24
-79.744475,43.215948,35250271,537,339,0.13
-78.977248,43.963214,35181219,532,382,0.09
-78.958139,43.969646,35181153,532,420,0.2
-79.79205,43.584015,35211848,535,1150,0.17
-78.884512,43.9554,35181208,532,392,0.14
-80.302544,43.381827,35300512,541,750,0.24
-79.761388,43.719882,35212065,535,4075,0.74
-80.218602,43.564139,35230369,550,609,0.59
-79.886244,43.203895,35250655,537,1767,0.83
-80.487535,43.40782,35300183,541,429,0.13
-79.745574,43.7888,35212091,535,2095,0.74
-79.231088,43.835496,35204711,535,1981,0.46
-79.281808,43.763419,35204130,535,412,0.12
-78.9636808473247,43.9284871345139,35181212,532,547,1.52
-78.971507,43.96349,35181220,532,838,0.23
-79.507033,43.691847,35204231,535,1414,0.07
-80.472289,43.415249,35300169,541,670,0.07
-80.252123,43.508837,35230179,550,905,0.89
-79.681785,44.415613,35431074,568,242,0.08
-79.613966,43.81719,35191282,535,5761,1.29
-80.340621,43.343417,35300654,541,865,0.3
-80.428383,43.431473,35300960,541,857,0.19
-79.472368,43.157554,35260298,539,1280,1.14
-79.828725,43.68614,35212032,535,1088,0.23
-80.300165,43.393239,35300871,541,736,0.55
-79.698743,43.775031,35212131,535,2404,0.32
-79.692256,43.770253,35212134,535,2453,0.95
-79.9275706464361,43.1346152305631,35250980,537,335,9.67
-79.735778,43.656668,35211310,535,1291,0.67
-79.851532,43.513834,35240939,535,818,0.14
-80.306116,43.42266,35300550,541,422,0.14
-79.747046,43.453019,35240713,535,880,0.49
-80.223524,43.559885,35230377,550,1786,0.58
-79.787958,43.222587,35250217,537,641,0.29
-80.295112,43.442924,35300851,541,1137,0.35
-79.440021,43.661268,35203842,535,556,0.04
-79.781134,43.222846,35250221,537,563,0.03
-80.259865,43.175057,35290018,,,
-80.105733,43.105059,35290328,,,
-80.488986,43.446906,35300369,541,537,0.05
-79.858471,43.256969,35250465,537,585,0.01
-79.810887,43.340922,35240449,537,290,0.54
-79.693584,43.479937,35240169,535,740,0.12
-79.833086,43.253455,35250702,537,525,0.05
-79.847978,43.251173,35250956,537,676,0.05
-80.297306,43.426372,35300530,541,466,0.12
-79.720921,43.471598,35240184,535,1035,0.22
-79.722882,43.212346,35250300,537,829,0.37
-80.478865,43.420263,35300177,541,645,0.26
